timestamp,unix_time,motion_detected,motion_intensity,motion_area,brightness,sensor_type,device_id
2025-12-01T12:07:18.060698,1764590838,1,16.49,34203,133.95,webcam_motion,webcam_001
2025-12-01T12:07:18.173819,1764590838,1,75.67,156911,134.29,webcam_motion,webcam_001
2025-12-01T12:07:18.274467,1764590838,1,13.72,28452,133.57,webcam_motion,webcam_001
2025-12-01T12:07:18.418669,1764590838,1,5.39,11171,133.36,webcam_motion,webcam_001
2025-12-01T12:07:18.511822,1764590838,1,48.66,100891,132.16,webcam_motion,webcam_001
2025-12-01T12:07:18.703010,1764590838,1,100,263314,131.65,webcam_motion,webcam_001
2025-12-01T12:07:18.771196,1764590838,1,79.92,165713,131.96,webcam_motion,webcam_001
2025-12-01T12:07:18.835676,1764590838,1,78.07,161884,131.81,webcam_motion,webcam_001
2025-12-01T12:07:18.906229,1764590838,1,35.58,73773,131.56,webcam_motion,webcam_001
2025-12-01T12:07:18.975703,1764590838,1,64.68,134124,130.82,webcam_motion,webcam_001
2025-12-01T12:07:19.115093,1764590839,1,87.17,180766,131.25,webcam_motion,webcam_001
2025-12-01T12:07:19.181359,1764590839,1,28.16,58388,131.5,webcam_motion,webcam_001
2025-12-01T12:07:19.246221,1764590839,1,19.43,40291,131.72,webcam_motion,webcam_001
2025-12-01T12:07:19.312601,1764590839,1,18.3,37941,131.83,webcam_motion,webcam_001
2025-12-01T12:07:19.380316,1764590839,1,11.05,22910,131.9,webcam_motion,webcam_001
2025-12-01T12:07:19.482030,1764590839,1,26.43,54806,132.02,webcam_motion,webcam_001
2025-12-01T12:07:19.545119,1764590839,1,9.42,19539,132.1,webcam_motion,webcam_001
2025-12-01T12:07:19.614550,1764590839,1,9.8,20317,132.28,webcam_motion,webcam_001
2025-12-01T12:07:19.681079,1764590839,1,11.94,24758,132.58,webcam_motion,webcam_001
2025-12-01T12:07:19.747901,1764590839,1,1.8,3732,132.92,webcam_motion,webcam_001
2025-12-01T12:07:19.850582,1764590839,1,7.24,15013,133.23,webcam_motion,webcam_001
2025-12-01T12:07:19.913445,1764590839,1,1.97,4092,133.45,webcam_motion,webcam_001
2025-12-01T12:07:19.983975,1764590839,1,3.6,7455,133.72,webcam_motion,webcam_001
2025-12-01T12:07:20.047300,1764590840,1,0.29,601,133.92,webcam_motion,webcam_001
2025-12-01T12:07:20.113676,1764590840,1,3.54,7338,133.94,webcam_motion,webcam_001
2025-12-01T12:07:20.212806,1764590840,1,8.93,18509,134.08,webcam_motion,webcam_001
2025-12-01T12:07:20.282561,1764590840,1,5.37,11135,134.28,webcam_motion,webcam_001
2025-12-01T12:07:20.350401,1764590840,1,9.6,19908,134.4,webcam_motion,webcam_001
2025-12-01T12:07:20.413824,1764590840,1,8.01,16605,134.47,webcam_motion,webcam_001
2025-12-01T12:07:20.484656,1764590840,1,7.03,14575,134.61,webcam_motion,webcam_001
2025-12-01T12:07:20.585177,1764590840,1,17.53,36353,134.83,webcam_motion,webcam_001
2025-12-01T12:07:20.647173,1764590840,1,4.64,9623,134.82,webcam_motion,webcam_001
2025-12-01T12:07:20.719266,1764590840,1,2.54,5261,134.84,webcam_motion,webcam_001
2025-12-01T12:07:20.783597,1764590840,1,4.81,9978,134.87,webcam_motion,webcam_001
2025-12-01T12:07:20.840291,1764590840,1,12.12,25132,134.76,webcam_motion,webcam_001
2025-12-01T12:07:20.943185,1764590840,1,20.33,42161,134.52,webcam_motion,webcam_001
2025-12-01T12:07:21.011432,1764590841,1,10.7,22192,134.56,webcam_motion,webcam_001
2025-12-01T12:07:21.078420,1764590841,1,10.82,22443,134.53,webcam_motion,webcam_001
2025-12-01T12:07:21.149531,1764590841,1,7.6,15765,134.51,webcam_motion,webcam_001
2025-12-01T12:07:21.212534,1764590841,1,3.3,6835,134.49,webcam_motion,webcam_001
2025-12-01T12:07:21.317248,1764590841,1,6.52,13516,134.15,webcam_motion,webcam_001
2025-12-01T12:07:21.379352,1764590841,1,1.82,3775,133.95,webcam_motion,webcam_001
2025-12-01T12:07:21.445702,1764590841,0,0.0,0,133.82,webcam_motion,webcam_001
2025-12-01T12:07:21.512233,1764590841,0,0.0,0,133.63,webcam_motion,webcam_001
2025-12-01T12:07:21.581224,1764590841,0,0.0,0,133.27,webcam_motion,webcam_001
2025-12-01T12:07:21.684299,1764590841,1,7.93,16435,132.85,webcam_motion,webcam_001
2025-12-01T12:07:21.748543,1764590841,1,0.27,559,132.68,webcam_motion,webcam_001
2025-12-01T12:07:21.812796,1764590841,0,0.0,0,132.43,webcam_motion,webcam_001
2025-12-01T12:07:21.878673,1764590841,0,0.0,0,132.19,webcam_motion,webcam_001
2025-12-01T12:07:21.947315,1764590841,0,0.0,0,131.99,webcam_motion,webcam_001
