timestamp,unix_time,motion_detected,motion_intensity,motion_area,brightness,sensor_type,device_id
2025-12-01T14:52:59.692067,1764600779,1,21.62,44833,114.04,webcam_motion,webcam_001
2025-12-01T14:52:59.758695,1764600779,1,22.05,45716,113.6,webcam_motion,webcam_001
2025-12-01T14:52:59.825704,1764600779,1,21.74,45086,113.22,webcam_motion,webcam_001
2025-12-01T14:52:59.892212,1764600779,1,23.65,49033,112.8,webcam_motion,webcam_001
2025-12-01T14:52:59.992555,1764600779,1,39.59,82102,112.38,webcam_motion,webcam_001
2025-12-01T14:53:00.059045,1764600780,1,35.38,73370,112.22,webcam_motion,webcam_001
2025-12-01T14:53:00.125757,1764600780,1,36.51,75700,112.13,webcam_motion,webcam_001
2025-12-01T14:53:00.192413,1764600780,1,38.19,79197,111.99,webcam_motion,webcam_001
2025-12-01T14:53:00.259162,1764600780,1,38.63,80109,111.98,webcam_motion,webcam_001
2025-12-01T14:53:00.358978,1764600780,1,46.9,97252,112.43,webcam_motion,webcam_001
2025-12-01T14:53:00.425844,1764600780,1,31.66,65655,112.77,webcam_motion,webcam_001
2025-12-01T14:53:00.491803,1764600780,1,28.18,58424,113.75,webcam_motion,webcam_001
2025-12-01T14:53:00.559766,1764600780,1,25.48,52826,114.97,webcam_motion,webcam_001
2025-12-01T14:53:00.628917,1764600780,1,27.03,56043,115.85,webcam_motion,webcam_001
2025-12-01T14:53:00.728262,1764600780,1,33.62,69724,117.2,webcam_motion,webcam_001
2025-12-01T14:53:00.809112,1764600780,1,20.76,43057,117.66,webcam_motion,webcam_001
2025-12-01T14:53:00.874807,1764600780,1,16.22,33631,117.6,webcam_motion,webcam_001
2025-12-01T14:53:00.945741,1764600780,1,12.84,26620,117.64,webcam_motion,webcam_001
2025-12-01T14:53:01.013129,1764600781,1,9.86,20436,117.63,webcam_motion,webcam_001
2025-12-01T14:53:01.111641,1764600781,1,14.72,30525,117.6,webcam_motion,webcam_001
2025-12-01T14:53:01.181358,1764600781,1,7.07,14669,117.57,webcam_motion,webcam_001
2025-12-01T14:53:01.249229,1764600781,1,7.52,15598,117.63,webcam_motion,webcam_001
2025-12-01T14:53:01.313797,1764600781,1,7.76,16081,117.57,webcam_motion,webcam_001
2025-12-01T14:53:01.381116,1764600781,1,6.3,13065,117.55,webcam_motion,webcam_001
2025-12-01T14:53:01.500028,1764600781,1,13.23,27440,117.77,webcam_motion,webcam_001
2025-12-01T14:53:01.571899,1764600781,1,3.93,8143,117.81,webcam_motion,webcam_001
2025-12-01T14:53:01.639567,1764600781,1,3.45,7148,117.87,webcam_motion,webcam_001
2025-12-01T14:53:01.710907,1764600781,1,3.42,7095,117.82,webcam_motion,webcam_001
2025-12-01T14:53:01.778000,1764600781,1,3.61,7493,117.42,webcam_motion,webcam_001
2025-12-01T14:53:01.879887,1764600781,1,4.42,9164,116.62,webcam_motion,webcam_001
2025-12-01T14:53:01.946699,1764600781,1,1.68,3478,116.49,webcam_motion,webcam_001
2025-12-01T14:53:02.010961,1764600782,0,0.0,0,116.46,webcam_motion,webcam_001
2025-12-01T14:53:02.077404,1764600782,0,0.0,0,116.5,webcam_motion,webcam_001
2025-12-01T14:53:02.139287,1764600782,0,0.0,0,116.52,webcam_motion,webcam_001
2025-12-01T14:53:02.245093,1764600782,1,0.61,1262,116.56,webcam_motion,webcam_001
2025-12-01T14:53:02.311649,1764600782,0,0.0,0,116.52,webcam_motion,webcam_001
2025-12-01T14:53:02.376304,1764600782,0,0.0,0,116.51,webcam_motion,webcam_001
2025-12-01T14:53:02.444575,1764600782,1,0.5,1031,116.54,webcam_motion,webcam_001
2025-12-01T14:53:02.512060,1764600782,1,0.54,1110,116.56,webcam_motion,webcam_001
2025-12-01T14:53:02.609127,1764600782,1,1.11,2291,116.67,webcam_motion,webcam_001
2025-12-01T14:53:02.677191,1764600782,1,1.2,2483,116.78,webcam_motion,webcam_001
2025-12-01T14:53:02.743669,1764600782,1,1.01,2085,116.84,webcam_motion,webcam_001
2025-12-01T14:53:02.810298,1764600782,0,0.0,0,116.81,webcam_motion,webcam_001
2025-12-01T14:53:02.878531,1764600782,1,0.96,1986,116.74,webcam_motion,webcam_001
2025-12-01T14:53:02.981761,1764600782,1,1.61,3348,116.61,webcam_motion,webcam_001
2025-12-01T14:53:03.046615,1764600783,1,0.31,649,116.55,webcam_motion,webcam_001
2025-12-01T14:53:03.101595,1764600783,1,0.71,1465,116.48,webcam_motion,webcam_001
2025-12-01T14:53:03.177983,1764600783,1,1.14,2365,116.41,webcam_motion,webcam_001
2025-12-01T14:53:03.247271,1764600783,1,0.95,1973,116.34,webcam_motion,webcam_001
2025-12-01T14:53:03.344589,1764600783,1,1.29,2672,116.27,webcam_motion,webcam_001
2025-12-01T14:53:03.415366,1764600783,1,0.74,1540,116.24,webcam_motion,webcam_001
2025-12-01T14:53:03.480481,1764600783,1,1.15,2382,116.2,webcam_motion,webcam_001
2025-12-01T14:53:03.547588,1764600783,1,1.2,2490,116.16,webcam_motion,webcam_001
2025-12-01T14:53:03.614980,1764600783,1,0.73,1515,116.17,webcam_motion,webcam_001
2025-12-01T14:53:03.703359,1764600783,1,3.72,7711,116.37,webcam_motion,webcam_001
2025-12-01T14:53:03.780757,1764600783,1,2.8,5806,116.49,webcam_motion,webcam_001
2025-12-01T14:53:03.845725,1764600783,1,3.53,7317,116.64,webcam_motion,webcam_001
2025-12-01T14:53:03.914983,1764600783,1,4.23,8778,116.81,webcam_motion,webcam_001
2025-12-01T14:53:03.976047,1764600783,1,4.08,8450,116.97,webcam_motion,webcam_001
2025-12-01T14:53:04.078979,1764600784,1,7.66,15884,117.05,webcam_motion,webcam_001
2025-12-01T14:53:04.143968,1764600784,1,2.73,5671,117.09,webcam_motion,webcam_001
2025-12-01T14:53:04.204753,1764600784,1,1.98,4097,117.07,webcam_motion,webcam_001
2025-12-01T14:53:04.270325,1764600784,1,0.28,577,117.01,webcam_motion,webcam_001
2025-12-01T14:53:04.340762,1764600784,1,2.32,4812,116.86,webcam_motion,webcam_001
2025-12-01T14:53:04.445362,1764600784,1,5.22,10817,116.64,webcam_motion,webcam_001
2025-12-01T14:53:04.510562,1764600784,1,4.68,9711,116.38,webcam_motion,webcam_001
2025-12-01T14:53:04.577277,1764600784,1,4.41,9140,116.18,webcam_motion,webcam_001
2025-12-01T14:53:04.648215,1764600784,1,3.41,7065,116.08,webcam_motion,webcam_001
2025-12-01T14:53:04.716144,1764600784,1,2.97,6154,116.08,webcam_motion,webcam_001
2025-12-01T14:53:04.813456,1764600784,1,5.46,11319,116.15,webcam_motion,webcam_001
2025-12-01T14:53:04.882839,1764600784,1,1.8,3724,116.21,webcam_motion,webcam_001
2025-12-01T14:53:04.949120,1764600784,1,1.59,3305,116.25,webcam_motion,webcam_001
2025-12-01T14:53:04.997952,1764600784,1,1.16,2408,116.34,webcam_motion,webcam_001
2025-12-01T14:53:05.073849,1764600785,1,1.63,3385,116.4,webcam_motion,webcam_001
2025-12-01T14:53:05.178461,1764600785,1,3.41,7081,116.41,webcam_motion,webcam_001
2025-12-01T14:53:05.232839,1764600785,1,2.26,4694,116.41,webcam_motion,webcam_001
2025-12-01T14:53:05.306087,1764600785,1,1.84,3822,116.41,webcam_motion,webcam_001
2025-12-01T14:53:05.377531,1764600785,1,0.5,1029,116.41,webcam_motion,webcam_001
2025-12-01T14:53:05.444173,1764600785,1,0.28,587,116.39,webcam_motion,webcam_001
2025-12-01T14:53:05.544547,1764600785,1,0.46,949,116.37,webcam_motion,webcam_001
2025-12-01T14:53:05.613214,1764600785,1,0.84,1733,116.37,webcam_motion,webcam_001
2025-12-01T14:53:05.680892,1764600785,1,1.18,2454,116.42,webcam_motion,webcam_001
2025-12-01T14:53:05.745799,1764600785,1,1.55,3222,116.48,webcam_motion,webcam_001
2025-12-01T14:53:05.810137,1764600785,1,1.98,4113,116.57,webcam_motion,webcam_001
2025-12-01T14:53:05.908233,1764600785,1,2.82,5853,116.68,webcam_motion,webcam_001
2025-12-01T14:53:05.977147,1764600785,1,1.31,2715,116.7,webcam_motion,webcam_001
2025-12-01T14:53:06.042696,1764600786,1,0.82,1708,116.64,webcam_motion,webcam_001
2025-12-01T14:53:06.110580,1764600786,1,0.34,699,116.56,webcam_motion,webcam_001
2025-12-01T14:53:06.177880,1764600786,0,0.0,0,116.51,webcam_motion,webcam_001
2025-12-01T14:53:06.268804,1764600786,1,0.27,566,116.44,webcam_motion,webcam_001
2025-12-01T14:53:06.340656,1764600786,0,0.0,0,116.42,webcam_motion,webcam_001
2025-12-01T14:53:06.402263,1764600786,0,0.0,0,116.39,webcam_motion,webcam_001
2025-12-01T14:53:06.475483,1764600786,0,0.0,0,116.37,webcam_motion,webcam_001
2025-12-01T14:53:06.545588,1764600786,1,1.06,2189,116.36,webcam_motion,webcam_001
2025-12-01T14:53:06.645012,1764600786,1,2.01,4161,116.36,webcam_motion,webcam_001
2025-12-01T14:53:06.712164,1764600786,1,1.93,4012,116.39,webcam_motion,webcam_001
2025-12-01T14:53:06.779462,1764600786,1,0.89,1850,116.43,webcam_motion,webcam_001
2025-12-01T14:53:06.844742,1764600786,1,0.6,1246,116.43,webcam_motion,webcam_001
2025-12-01T14:53:06.913138,1764600786,1,0.58,1197,116.44,webcam_motion,webcam_001
2025-12-01T14:53:07.013349,1764600787,1,1.77,3675,116.46,webcam_motion,webcam_001
2025-12-01T14:53:07.080585,1764600787,1,1.54,3199,116.53,webcam_motion,webcam_001
2025-12-01T14:53:07.147647,1764600787,1,2.7,5608,116.55,webcam_motion,webcam_001
2025-12-01T14:53:07.214986,1764600787,1,4.02,8341,116.54,webcam_motion,webcam_001
2025-12-01T14:53:07.279923,1764600787,1,3.97,8235,116.52,webcam_motion,webcam_001
2025-12-01T14:53:07.388110,1764600787,1,6.84,14178,116.44,webcam_motion,webcam_001
2025-12-01T14:53:07.444700,1764600787,1,2.74,5678,116.36,webcam_motion,webcam_001
2025-12-01T14:53:07.513431,1764600787,1,3.26,6768,116.21,webcam_motion,webcam_001
2025-12-01T14:53:07.580584,1764600787,1,3.57,7394,116.04,webcam_motion,webcam_001
2025-12-01T14:53:07.648431,1764600787,1,7.28,15095,115.81,webcam_motion,webcam_001
2025-12-01T14:53:07.742449,1764600787,1,14.57,30222,115.49,webcam_motion,webcam_001
2025-12-01T14:53:07.810774,1764600787,1,8.68,17990,115.29,webcam_motion,webcam_001
2025-12-01T14:53:07.879313,1764600787,1,7.65,15861,115.21,webcam_motion,webcam_001
2025-12-01T14:53:07.947419,1764600787,1,6.6,13681,115.29,webcam_motion,webcam_001
2025-12-01T14:53:08.016785,1764600788,1,5.94,12317,115.4,webcam_motion,webcam_001
2025-12-01T14:53:08.151031,1764600788,1,11.62,24094,115.76,webcam_motion,webcam_001
2025-12-01T14:53:08.213555,1764600788,1,1.75,3633,115.94,webcam_motion,webcam_001
2025-12-01T14:53:08.278014,1764600788,1,2.95,6122,116.12,webcam_motion,webcam_001
2025-12-01T14:53:08.349446,1764600788,1,1.82,3774,116.22,webcam_motion,webcam_001
2025-12-01T14:53:08.411396,1764600788,1,1.15,2388,116.28,webcam_motion,webcam_001
2025-12-01T14:53:08.511342,1764600788,1,6.17,12800,116.38,webcam_motion,webcam_001
2025-12-01T14:53:08.578217,1764600788,1,3.39,7027,116.36,webcam_motion,webcam_001
2025-12-01T14:53:08.649944,1764600788,1,4.4,9114,116.23,webcam_motion,webcam_001
2025-12-01T14:53:08.713179,1764600788,1,6.13,12721,116.05,webcam_motion,webcam_001
2025-12-01T14:53:08.780959,1764600788,1,6.49,13458,115.92,webcam_motion,webcam_001
2025-12-01T14:53:08.878819,1764600788,1,10.23,21221,115.7,webcam_motion,webcam_001
2025-12-01T14:53:08.950148,1764600788,1,6.27,12998,115.65,webcam_motion,webcam_001
2025-12-01T14:53:09.013812,1764600789,1,7.09,14706,115.75,webcam_motion,webcam_001
2025-12-01T14:53:09.081468,1764600789,1,6.43,13330,115.92,webcam_motion,webcam_001
2025-12-01T14:53:09.150513,1764600789,1,3.78,7843,116.04,webcam_motion,webcam_001
2025-12-01T14:53:09.272824,1764600789,1,7.73,16020,116.16,webcam_motion,webcam_001
2025-12-01T14:53:09.344594,1764600789,1,3.6,7464,116.13,webcam_motion,webcam_001
2025-12-01T14:53:09.411316,1764600789,1,3.22,6679,116.13,webcam_motion,webcam_001
2025-12-01T14:53:09.479487,1764600789,1,2.12,4396,116.17,webcam_motion,webcam_001
2025-12-01T14:53:09.546197,1764600789,1,2.32,4813,116.15,webcam_motion,webcam_001
2025-12-01T14:53:09.642110,1764600789,1,3.36,6968,116.2,webcam_motion,webcam_001
2025-12-01T14:53:09.713429,1764600789,1,1.79,3708,116.25,webcam_motion,webcam_001
2025-12-01T14:53:09.781353,1764600789,1,2.33,4824,116.29,webcam_motion,webcam_001
2025-12-01T14:53:09.847592,1764600789,1,2.04,4229,116.29,webcam_motion,webcam_001
2025-12-01T14:53:09.914838,1764600789,1,1.57,3246,116.23,webcam_motion,webcam_001
2025-12-01T14:53:10.016076,1764600790,1,2.26,4683,116.16,webcam_motion,webcam_001
2025-12-01T14:53:10.078961,1764600790,1,0.42,872,116.11,webcam_motion,webcam_001
2025-12-01T14:53:10.146984,1764600790,1,0.91,1877,116.06,webcam_motion,webcam_001
2025-12-01T14:53:10.213622,1764600790,1,1.09,2260,116.03,webcam_motion,webcam_001
2025-12-01T14:53:10.264654,1764600790,1,1.09,2265,116.03,webcam_motion,webcam_001
2025-12-01T14:53:10.379594,1764600790,1,3.27,6789,116.05,webcam_motion,webcam_001
2025-12-01T14:53:10.447594,1764600790,1,2.23,4632,116.07,webcam_motion,webcam_001
2025-12-01T14:53:10.510385,1764600790,1,1.95,4048,116.12,webcam_motion,webcam_001
2025-12-01T14:53:10.564481,1764600790,1,1.48,3071,116.18,webcam_motion,webcam_001
2025-12-01T14:53:10.629148,1764600790,1,2.03,4208,116.25,webcam_motion,webcam_001
2025-12-01T14:53:10.731478,1764600790,1,1.89,3911,116.34,webcam_motion,webcam_001
2025-12-01T14:53:10.806320,1764600790,0,0.0,0,116.4,webcam_motion,webcam_001
2025-12-01T14:53:10.882261,1764600790,1,0.27,563,116.43,webcam_motion,webcam_001
2025-12-01T14:53:10.949084,1764600790,0,0.0,0,116.41,webcam_motion,webcam_001
2025-12-01T14:53:11.012792,1764600791,0,0.0,0,116.41,webcam_motion,webcam_001
2025-12-01T14:53:11.109289,1764600791,1,1.53,3166,116.46,webcam_motion,webcam_001
2025-12-01T14:53:11.178521,1764600791,1,1.7,3528,116.52,webcam_motion,webcam_001
2025-12-01T14:53:11.245505,1764600791,1,2.09,4340,116.57,webcam_motion,webcam_001
2025-12-01T14:53:11.315345,1764600791,1,2.59,5379,116.71,webcam_motion,webcam_001
2025-12-01T14:53:11.382188,1764600791,1,4.34,8999,116.97,webcam_motion,webcam_001
2025-12-01T14:53:11.476781,1764600791,1,9.33,19354,117.58,webcam_motion,webcam_001
2025-12-01T14:53:11.550235,1764600791,1,4.81,9974,117.97,webcam_motion,webcam_001
2025-12-01T14:53:11.615663,1764600791,1,4.84,10034,118.26,webcam_motion,webcam_001
2025-12-01T14:53:11.681003,1764600791,1,3.8,7877,118.48,webcam_motion,webcam_001
2025-12-01T14:53:11.740975,1764600791,1,1.14,2359,118.61,webcam_motion,webcam_001
2025-12-01T14:53:11.843507,1764600791,1,2.18,4525,118.84,webcam_motion,webcam_001
2025-12-01T14:53:11.912904,1764600791,1,0.71,1478,119.04,webcam_motion,webcam_001
2025-12-01T14:53:11.977420,1764600791,1,0.41,857,119.45,webcam_motion,webcam_001
2025-12-01T14:53:12.047671,1764600792,0,0.0,0,119.89,webcam_motion,webcam_001
2025-12-01T14:53:12.115128,1764600792,0,0.0,0,119.99,webcam_motion,webcam_001
2025-12-01T14:53:12.211727,1764600792,1,0.76,1586,120.0,webcam_motion,webcam_001
2025-12-01T14:53:12.278396,1764600792,0,0.0,0,120.02,webcam_motion,webcam_001
2025-12-01T14:53:12.338624,1764600792,1,0.57,1172,120.03,webcam_motion,webcam_001
2025-12-01T14:53:12.405687,1764600792,1,1.31,2711,120.07,webcam_motion,webcam_001
2025-12-01T14:53:12.477206,1764600792,1,1.61,3342,120.14,webcam_motion,webcam_001
2025-12-01T14:53:12.576786,1764600792,1,4.27,8847,120.3,webcam_motion,webcam_001
2025-12-01T14:53:12.645942,1764600792,1,3.27,6779,120.42,webcam_motion,webcam_001
2025-12-01T14:53:12.702484,1764600792,1,3.27,6789,120.55,webcam_motion,webcam_001
2025-12-01T14:53:12.775970,1764600792,1,3.45,7148,120.66,webcam_motion,webcam_001
2025-12-01T14:53:12.842793,1764600792,1,3.73,7744,120.69,webcam_motion,webcam_001
2025-12-01T14:53:12.945016,1764600792,1,4.47,9263,120.64,webcam_motion,webcam_001
2025-12-01T14:53:13.000483,1764600793,1,0.39,809,120.58,webcam_motion,webcam_001
2025-12-01T14:53:13.078856,1764600793,0,0.0,0,120.5,webcam_motion,webcam_001
2025-12-01T14:53:13.142749,1764600793,0,0.0,0,120.44,webcam_motion,webcam_001
2025-12-01T14:53:13.211631,1764600793,0,0.0,0,120.39,webcam_motion,webcam_001
2025-12-01T14:53:13.311149,1764600793,1,1.31,2717,120.32,webcam_motion,webcam_001
2025-12-01T14:53:13.381579,1764600793,0,0.0,0,120.26,webcam_motion,webcam_001
2025-12-01T14:53:13.447045,1764600793,0,0.0,0,120.18,webcam_motion,webcam_001
2025-12-01T14:53:13.515271,1764600793,0,0.0,0,120.1,webcam_motion,webcam_001
2025-12-01T14:53:13.582634,1764600793,1,0.25,521,119.98,webcam_motion,webcam_001
2025-12-01T14:53:13.682375,1764600793,1,1.21,2501,119.83,webcam_motion,webcam_001
2025-12-01T14:53:13.748663,1764600793,1,0.64,1320,119.72,webcam_motion,webcam_001
2025-12-01T14:53:13.808955,1764600793,1,1.03,2143,119.63,webcam_motion,webcam_001
2025-12-01T14:53:13.875694,1764600793,1,1.11,2302,119.55,webcam_motion,webcam_001
2025-12-01T14:53:13.947123,1764600793,1,1.38,2859,119.49,webcam_motion,webcam_001
2025-12-01T14:53:14.043100,1764600794,1,3.46,7166,119.4,webcam_motion,webcam_001
2025-12-01T14:53:14.115608,1764600794,1,2.1,4358,119.3,webcam_motion,webcam_001
2025-12-01T14:53:14.181596,1764600794,1,1.97,4078,119.19,webcam_motion,webcam_001
2025-12-01T14:53:14.244750,1764600794,1,1.15,2378,119.11,webcam_motion,webcam_001
2025-12-01T14:53:14.310301,1764600794,1,0.51,1052,119.08,webcam_motion,webcam_001
2025-12-01T14:53:14.409347,1764600794,1,1.66,3447,119.05,webcam_motion,webcam_001
2025-12-01T14:53:14.480636,1764600794,0,0.0,0,119.01,webcam_motion,webcam_001
2025-12-01T14:53:14.546951,1764600794,1,0.25,508,118.99,webcam_motion,webcam_001
2025-12-01T14:53:14.610716,1764600794,1,0.25,519,119.02,webcam_motion,webcam_001
2025-12-01T14:53:14.679990,1764600794,1,0.67,1388,119.09,webcam_motion,webcam_001
2025-12-01T14:53:14.780461,1764600794,1,0.92,1905,119.21,webcam_motion,webcam_001
2025-12-01T14:53:14.845042,1764600794,0,0.0,0,119.3,webcam_motion,webcam_001
2025-12-01T14:53:14.907355,1764600794,0,0.0,0,119.4,webcam_motion,webcam_001
2025-12-01T14:53:14.978315,1764600794,0,0.0,0,119.48,webcam_motion,webcam_001
2025-12-01T14:53:15.044755,1764600795,0,0.0,0,119.54,webcam_motion,webcam_001
2025-12-01T14:53:15.148830,1764600795,1,1.14,2359,119.63,webcam_motion,webcam_001
2025-12-01T14:53:15.211731,1764600795,1,0.98,2033,119.66,webcam_motion,webcam_001
2025-12-01T14:53:15.282002,1764600795,1,0.44,914,119.72,webcam_motion,webcam_001
2025-12-01T14:53:15.348205,1764600795,1,1.03,2137,119.8,webcam_motion,webcam_001
2025-12-01T14:53:15.416454,1764600795,1,0.38,790,119.91,webcam_motion,webcam_001
2025-12-01T14:53:15.516093,1764600795,1,1.68,3480,120.17,webcam_motion,webcam_001
2025-12-01T14:53:15.582133,1764600795,1,1.92,3982,120.4,webcam_motion,webcam_001
2025-12-01T14:53:15.649846,1764600795,1,2.49,5170,120.66,webcam_motion,webcam_001
2025-12-01T14:53:15.715123,1764600795,1,3.17,6582,120.97,webcam_motion,webcam_001
2025-12-01T14:53:15.784023,1764600795,1,4.31,8933,121.35,webcam_motion,webcam_001
2025-12-01T14:53:15.880445,1764600795,1,6.4,13278,121.81,webcam_motion,webcam_001
2025-12-01T14:53:15.932945,1764600795,1,3.87,8019,122.06,webcam_motion,webcam_001
2025-12-01T14:53:16.007776,1764600796,1,0.28,581,122.18,webcam_motion,webcam_001
2025-12-01T14:53:16.078897,1764600796,1,3.97,8225,122.07,webcam_motion,webcam_001
2025-12-01T14:53:16.147537,1764600796,1,6.07,12582,121.9,webcam_motion,webcam_001
2025-12-01T14:53:16.243614,1764600796,1,10.63,22046,121.67,webcam_motion,webcam_001
